UserID,ItemID,Rating
A3R1SCOWB2F7V7,B0000BZL1P,5
A2RLQKE9NHSSZB,B001GIPSA2,5
A1M1Y5UGONAW06,B005MWMBBM,5
A1MG9IQUFXMW64,B007VPGL5U,5
A3W1TQHFQN5YF9,B0029N3U8K,5
A18YPL8YARWVSN,B004R7A9NU,4
A1V4VVBQBFXRHC,B001UFYFYG,5
A2QSLO51UFKCBO,B000AAZQJU,5
A1LVCWRU2GVB3Q,B006ZS5ATM,5
A3H6NNGCINPLEC,B001G5ZTLS,4
A3M2U2803IED3X,B0097BEF1S,5
A2RW7HRPOIXNDN,B00166EUI0,2
A23XEUZWVI8LYK,B004GF8TIK,5
A1SX9PHJWTDMF9,B0016OEV7C,5
A2S76R8E0KP5LL,B002JPITXY,2
AIL8Q0STSY5Y5,B002OFP6QW,5
A2NMQWBDWT3SQF,B0053T4PHC,5
A3091RP0SPZLMN,B0089E5R0W,5
AD1MRUOBFE8FG,B001QFZFS0,4
AT9BM7G3JGKKM,B00BGGDVOO,2
A34F0HOVDIG7EU,B003ES5ZUU,5
A2DA2NJZ2RIYAB,B008DWCRQW,5
A1X1CEGHTHMBL1,B001S4OTS6,5
A2LJBBRLDNIMH0,B001IOY4Z4,4
AOEDWQLH2WKKW,B009EIUH6G,3
A2P6EPQ906M3AJ,B003HFCDLY,5
AOQLV2LSI9B2W,B001HN6CVA,5
A1W84YXJ54KG02,B003NSBF32,4
A2SWZEBOQ5PXK,B00HHRP11C,5
A1MNN0ZMHYPJDU,B000H6AY6M,5
A2B3CIEV3SW6EG,B0021Y73W6,4
AECZ9AJ2GTNI9,B006JWMOOI,4
A567HBSX35U7X,B001B1AR50,5
A3N8O68DOEQ2FE,B001CIREXA,5
A1H4IVXNXWWBLV,B005IHAIJ8,5
A1US0XD6JJ08OX,B0019SHZU0,4
A1AZQCVCDBQP6,B008Y2SPH6,5
AZ0SIZRQWN7RC,B0007XJSQC,1
AZU2Z1Y81YR0T,B004FHO5Y6,5
AN81JUYW2SL24,B006ZS5ATM,4
A3VFWX3FJXRJ7J,B001EYU3L2,4
A1ME4C08J183J9,B008MDSWI4,5
A1LJ3BCAVCYXV2,B00CM0XHNS,5
A3HSDV9Y0TV5Z2,B000I963FE,5
A2RG1B0K8YBJ4A,B0097BEFYA,5
ACJT8MUC0LRF0,B0036AWR8E,5
A1BQ0HTG3C53IH,B000UZL0YU,5
A36DJQ3BF03AIR,B0015YRMXI,3
ACQYIC13JXAOI,B001S4OTS6,4
A3GX0FAMEXV6FB,B003T0EYVE,4
A1ZGHA3IJV01BK,B008ULPCB8,5
A36MP37DITBU6F,B00DQZQPNM,3
A22S7D0LP8GRDH,B007PTCFFW,5
A13LA82RVQ4OBM,B009D79VH4,5
AF8XXTXR6MNL4,B000CS1TLE,1
ABIVKBMSIPEDY,B000HAOVGM,4
A9GTZU854XN0G,B0037NYQ7K,5
A3B4N0MZFYJWN8,B0031GK3OI,5
A1B4MIXYVIKMU2,B00JF0D7RE,4
A2ER9SRSFRM5IO,B002NU5O9C,5
AI8EMB0HUC6Z5,B009DCNP9O,5
AFFVUZEGP1FDQ,B003FG7IG0,4
A2WJFVGN7CTOS9,B004T1YAEI,5
A3EXWV8FNSSFL6,B00009EHJV,5
A30J7WQV0ZNRXG,B005DSPLCQ,5
A365PBEOWM7EI7,B001MSU1FS,3
ACZ4YI6UWRVOG,B008F537KC,5
A3QNX5KWHDV0GD,B009WHV3BM,3
A2QY9V7Y0IGTDX,B0097252UK,5
A1G7YNZXPBWA4Y,B004DBD4TG,5
A20951I210L0IB,B00023433U,4
AFR9GYKAHM37U,B000P1O73A,5
A1FQXSWVR6G3N3,B003LSTD38,5
A11Y478PJDW2QV,B005EIGUD4,4
A5N8T6UJU6VNW,B002AJMHMI,3
A3L6L5O89JTX2T,B004UL34EY,5
AY3XPKRAMKKY7,B000BKJZ9Q,5
A3QC5QE44DTTEL,B005HMKKH4,5
A3BAXJF5NCZEDZ,B001ENW61I,4
A1KYJA5YM1479G,B002FFT8Z6,1
A38XFBDC2Q1FRV,B000FKP7TY,5
A22CW0ZHY3NJH8,B005FDXZJU,5
A3S3R88HA0HZG3,B001U3ZVQ4,4
A20WY1MTGCZD7L,B000S5Q9CA,5
A2KYRPDKVBI2R4,B00ASLSQHK,5
AAJ1IYOUIHWF,B004I5BUSO,4
A18FLOC8YQY0P8,B004RKQMCY,5
A3866HDI6HMH53,B003K1EYM6,5
A31ICLWQ9CSHRS,B000JLK5PK,5
A2U83HITDQ4NW9,B000HCT12O,3
A23BL0Y36R3ZD3,B002QEBMAK,5
A100NGGXRQF0AQ,B004Z57YJQ,4
A2MR696ZU17F12,B00006B7DA,5
A2J8DE8R94ZB02,B008DWCRQW,4
A2CIQEY05SPHTZ,B007Y4TTWU,4
A13Z96HR8EEF24,B007W7PIZ6,4
A3NXJDNTQK2YJL,B00B46XUQU,4
A306153FTKS9PL,B0033A7JG2,4
AQHFH0L76GOPB,B00691WMJG,3
A1QEWOSV05RYEO,B007FPIP6Y,4
AGVWTYW0ULXHT,B00A0JUNWQ,4
ACGBJPEZC9VRL,B001A4HAFS,2
A27HLTDITCL1O8,B0096YORV4,5
A2H667ZUNLNTF1,B009NHWVIA,5
AXO4PQU0XG3TG,B002SGATH8,1
A45D2LMO2GI50,B0019EHU8G,5
A1DTCJV6KOMJOA,B00EI4V3FU,1
A1ZWKX2XRUHGYO,B008CS5T76,5
A3AZUX1EW379D0,B0039BPG1A,4
ADETB8KEATML7,B00834SJNA,4
A202XNZLHBS6OJ,B000BYCKU8,5
A2IT7S59GSASN7,B009SYZ8OC,5
A13EQE9EY2ET93,B00HFRWWAM,5
A1WV25LU9QKGDZ,B001PIBE8I,5
A3YRIEUDJV27C,B005JACJ50,5
AKEWAJI47QR06,B003NR57BY,5
AH1KJ45IQTM4T,B004YHXXKO,5
ANTGGAQYPSWHF,B002MCZJ78,5
A3CZ8FSR0VWSR5,B003ZSP0WW,5
A5MCDQ60DWUEV,B001G445Q4,5
A2ZY49IDE6TY5I,B00ALN54KM,4
A2E6PWPHTD2JMG,B004WR125O,5
A7PGUZL6E1D1Q,B005NGKR54,4
A1UQBFCERIP7VJ,B007FPIP2I,5
A33WJGMF2UY3U0,B00006I53X,5
A1V8VLCK6C24,B0076W9Q5A,5
AR3EVUQF0AC7R,B0046HAO40,4
A208YEITRPNBH6,B000062VUO,5
A1GNKKVTHX33UL,B002TPL260,5
A3FGOOWBV8SUCA,B003LVZO8S,5
ANBNBM39RSVFS,B003LPUWT0,4
A2PICNZWHEINQC,B004LNXO28,5
A38KK0SZYEH5UD,B0092U3TKC,3
AS8984CRFM1OS,B003ES5ZUU,5
A3RG3S43T1TTH4,B00FEE7B1I,2
AKXT3E60ZZQCY,B000M3GODW,4
A16RI68PS6T5CA,B002LLK5CO,2
A392BGTO28EN6V,B002Z2QDNE,1
A1OEWDSPX827AC,B0054L8MR8,5
A2VPSHOKIKSLJY,B005IQRMN4,3
A3CJ3DKELFXX59,B003ES5ZUU,5
A3T4OHEAHOJ700,B00DQZO0R0,4
A3UY2ZIAYCK4DQ,B0014Z29OU,5
A1M9BA7J07JEA6,B0065VKQ34,5
A1BT6TL7UCIC5Y,B005D5M136,5
A3LQ3LQ75K38MN,B001F7AJKI,4
A2FNA5903D9E6Y,B004FLL5AY,5
A3POO958KE65MS,B00EOI2TD0,5
A3CW0ZLUO5X2B1,B006GWO5WK,1
A3OEWQXYMIXYVI,B001P9EQH8,3
A1143YEAZYMYHJ,B0043CVH2Q,3
A1PSVZBM894R5H,B003BLQKI6,1
AX05DBU8IRUWY,B006W8U2MU,5
A2YFS3AYX720ZX,B008AL9VXI,5
A10LT95KAA2LIV,B00006I5J7,5
A2FGSRTR4XFHMC,B0043T34RK,5
AP3DEKU7C7XC,B005HGBEZ2,3
A1UZ75VO01L2YK,B005UA3I72,5
A15U38AWJ3JDN5,B003LSTD42,5
AFZJNYR931ZCN,B0056C7SWK,4
AE77GYKAKUIZR,B008R7EVE4,5
A24XQKM79FYFV0,B000MX48VM,5
A297Y763KFR9Y7,B000IJY8DS,5
AE5CH27OYJ03L,B000X24ISU,5
AC6Z7DP1Z5GHD,B000ABB4HC,5
AFDJGY68CQL2X,B00CB2F65O,5
A21F1ZS3VDOREE,B004GZRE1S,5
A3I0I0YHZB013F,B001TH7GUK,5
A24W1A0CW6CW5R,B003PBB4ME,5
A25B5ZWAL7YWV5,B000JNQSIQ,5
A1J2EGMZ62RR4V,B0036Q7MV0,5
AP60EZKVIHI1J,B001S2RCWI,5
AF32P2VFYIK9G,B001NS828K,5
A1EPXD0829IE73,B00066IJPQ,1
AGVWTYW0ULXHT,B006GWO5WK,4
A1HT81V0Z717H7,B0049P6OTI,5
A2T3S3VTW65VO5,B00263D7A4,2
A1IAX93C3TOIF1,B003690Q42,5
A2701UXI8QGRHE,B009OZUPUC,4
A21BDRUCQKVZIX,B000KKPN5C,5
A1OCDMMZ8B5BIE,B003X26LXW,4
A32CT8O271OBMJ,B00FEE7B1I,5
A1RULSK9D2U174,B0088PUEPK,5
A3AZI828WJN1CD,B005CT56F8,4
AZ515FFZ7I2P7,B007B6YPAW,4
A12GIOKE26ZFKJ,B009A5204K,5
A29KJ32G75L7G9,B000JMJWV2,4
AF7AQHLX1UV1Z,B005LJQMCK,5
AEQYAG42F9128,B001QUA6R0,5
A3H4S6YO9VNGDZ,B00212NO6W,5
A2BIJMB2BITQUM,B007WTAJTO,4
AQCJWSMSURQI2,B004BDOGL6,4
A396ELNTQDFYPO,B008AL9VXI,5
A2X06FP2PQ6EK0,B002PAR0AQ,1
A3JZOITOIP90EW,B001PIBE8I,5
A2HLXJBE9N7MPQ,B0019RBJOE,5
A1CP6MLIMYM8EJ,B0026ZPFCK,5
A14JBDSWKPKTZA,B00001ZWXA,5
A3RML23W0UA5B3,B0006ON0QQ,5
A30K18CIASOUYE,B003VS9UP4,5
A2RG6V2HH02U0M,B002M3SO0G,1
A1JTTI1KH3DOCY,B0097CZHAU,3
A226VGZWOEBPGL,B008I21EA2,5
A3VZH0PWLQ9BB1,B00EUFP39E,4
A1ZU55TM45Y2R8,B0036OR910,4
A2BVOBG7YDSVOZ,B0041D81WQ,3
A141OPVE376YFI,B002ZAVVHY,5
A1M841R4VB4AVY,B005NHR6KM,3
A2KMV056844YV2,B004CLYEE6,5
A1VBDMNT6I8RE5,B0042FZ92S,5
A2RWJ3QJRXGD96,B000BTL0OA,5
A2S11NS16SO2BJ,B0036AWR8E,4
A3BTBIV6N9BZFR,B000067RC4,5
A2DGP3CC6D0TKL,B005J4C820,5
ACA6C2EQHZQP9,B001GTT0VO,5
AV0AKS7CENFOC,B00EVVGAC6,5
A386OP2O7Z5Y5L,B001TH7GVE,5
A3A15L96IYUO6V,B008RVJJZG,4
A2DG63DN704LOI,B005HMO6A6,5
A3MDA891A1EPT8,B00E5UHRIO,4
A3D6OI36USYOU1,B003ES5ZUU,2
A1VFX417XDNWIU,B00EI4V3X2,4
A2EOLXPGVSYTY8,B0002GX1XA,5
A3MMXPUBWZ7DT2,B008LTBITY,5
A3QN0HJ2NJOD8T,B003XM73P2,5
A292JUY8KQV3EB,B005HJWWW8,4
A2SRVDDDOQ8QJL,B002MMY4WY,5
A17771LTRWSKQ5,B003ES5ZSW,5
A2XRMQA6PJ5ZJ8,B001V9KG0I,4
A29WNPLQ83DZ4Z,B002VPE1QG,5
AZXQ0WME7X6UT,B004J4VYEY,1
A33QOSYADK6BWK,B003ES5ZR8,5
A2G563AC1HME2R,B003FVJYF8,4
ARXU3FESTWMJJ,B00C8OT7FK,2
AY91MQZZR750W,B0061JPXLU,5
A2XXBZPQT5EXHV,B001MX5YWI,5
A2TRXEZYU9GYY8,B003ZM7YTA,5
A1F67QIHV2A12T,B003QKBVYK,5
A3D2LLNMKDAJOD,B004G6002M,5
A20ZM879PCQQEZ,B001EQ4BVI,5
A2M14CFAMF8J7I,B002SZEOLG,4
A1YAGM2QOSAAOT,B0088CJT4U,4
A1N3EH28S4DI8L,B001CCAISE,3
ACMXHJV1KCOSV,B0049P6OTI,3
A1Q1T811N4IY3Z,B008HU9R7W,5
A12JARSR16QM21,B005A0B7CA,5
A29FO5HWPH9PKX,B0009JZSKO,5
A3QVAKVRAH657N,B009OZUPUC,5
A1H4KGCID2M1U3,B008C1JC4O,5
A2JE071UW97J2A,B007SXJ13E,3
A11T807LX2EF00,B001ELJER4,3
A1PO9F60BWSD11,B00A9NE84C,5
A12DQZKRKTNF5E,B005LDLP8W,5
A38QHZEEYZKT27,B008V9RW58,3
A38NELQT98S4H8,B002R5AM7C,4
A296Z4WZUOX9HX,B0069R7FFQ,3
A2DA2NJZ2RIYAB,B0057UUB1G,5
A21OS6PWQG5YOO,B008RGD114,5
A27H0T39U3FZB5,B002JM1V6O,4
A35RFH5GSZYGG8,B0006ON0QQ,5
A121QRWXZIO6UP,B003ELYQGG,4
A3FBM0RMCMAABV,B006GDTTM0,5
A3CBCVHIK3G76X,B008LCYIHK,5
A3RPFXD8A1DYWK,B000EHWCDW,5
A2F2GLVFRNV7JJ,B0000BZL0G,5
AE2I87RNTD4TO,B009SYZ8OC,5
A20OBCQWBKCGZT,B002LLK5CO,4
AUNRZPHDEICF5,B000067RT6,5
A3T4OHEAHOJ700,B007BY0MIS,3
A2NUHWMHA9XNKV,B002Y6CJJ8,4
A2CUZZ2TBBSJ7H,B0012MMW7E,5
AONUCJBC85BL,B006K5505E,4
A3LDLV1GWQJLEQ,B00CO1I29O,5
A17ZE38DNMLJ82,B002V88HFE,5
AFJIUOK9Z2DCB,B0049YQVHE,1
A2L42QEWR77PKZ,B001MSU1FS,5
A35PL6PRWEZUA1,B003ELYQGG,5
A1KI7YHQEOS1RB,B002CMLDT6,3
A3NRDPXTD1375S,B009OBCAW2,3
AAA0TUKS5VBSA,B009NUWRF4,4
A3VI2VETB90ZG5,B0079TOEQQ,4
AZSH7IFNZR62F,B0089L4TL8,3
A1HYH206E18XVC,B003RRYAXQ,4
A1Z16630QMH8Q6,B004CLYEDC,5
A2NOW4U7W3F7RI,B004GCJEZU,3
A3PIPF1UAVY7IW,B001QUA6R0,5
A1QJJU33VNC4S7,B001TH7T2U,5
A3WFXFCLASQMP,B005DIRI6I,4
A1430AS4J7BMTY,B0044YU60M,5
A2I357I10ZY7CI,B005Z5HT2M,4
A2CWIYIETNBAK3,B0089L4TL8,4
A102SVOH0JD2RP,B002M3SOC4,5
A2AY4YUOX2N1BQ,B001FVI91U,5
A1ZM846Y7AUYD,B002LARRDK,4
A1CST2WUA32GP0,B0003QIXBY,5
A18E5NYCE8TSHJ,B001N9X4CS,5
A3AHDR4F2J7YXX,B00EHZYWGM,5
A2F25UERHUS5RV,B003WV5DJC,5
A20DDH4NT6Q1E8,B002QEBMAK,5
A2J96FILPQA01,B008C1JC4O,5
AZKDLBTHU2BVZ,B00GTGETFG,4
A25C2M3QF9G7OQ,B00894YWD0,5
A2HOCQJKNNN2GQ,B000RQSGYO,5
A2DQVO87OFSLCP,B00009R6WO,4
A2ZY49IDE6TY5I,B009NHWVIA,5
ASEB4OTLFYK0C,B00029U1DK,3
AKZDKPEMJCV8B,B0073FE1F0,5
A37G90KBW3CZXT,B00CTUIT20,5
A2NBRVC8C9KG2F,B004GF1PC2,5
APOGXH3A74CM3,B000JMJWV2,5
A4S2WAQVQR6PI,B0007LJHVA,5
A9Y5O2R4D6EH5,B005IA843W,5
A257X1MQJO82P2,B004W2JKWG,4
A27M75LRSJ788H,B005Y8BYOE,5
A319Y83RT0MRVR,B0035WTVZA,1
A16J281SJ9QXIQ,B0093HMKVI,5
A2H8QTYB4OG1HI,B000LRMS66,5
A31HE83MU98GBV,B004DI7CW4,5
A14VYQTAS5U4MO,B005CT56F8,4
A3LKN9GND01EWJ,B0000CE1UO,4
AEB5O5LHW0TIX,B000OTF6G0,5
A2TLDOVBCGKCCU,B008KVUAGU,5
A1MRPX3RM48T2I,B00BDS3N1G,4
A3OC42X7H74D1Y,B003LSTD42,2
A2SP2L3W66SZ05,B005DIRI6I,5
AGFW667QNHDOY,B0081OY95E,5
A4Z12I3D81BK8,B005CT56F8,5
A12S8UQEIPZJKE,B00DR6DQZA,5
A2Y3FAO82SU0M0,B0025ZH43O,3
A17BUUBOU0598B,B000VW2QRM,4
A2ZFBTGPDP6PH6,B000EVSLRO,5
A3R6QHSNZ5HUY8,B0015AARJI,4
A1UL2JH7XOUGM5,B004W2JKWG,4
A12B7ZMXFI6IXY,B001FVI91U,5
A2N8P4Y65DJNTT,B004Z4FBE2,5
A2HP63L85NI0CC,B007YKUWN4,5
A1C47ROOK7BSVL,B002ZCXJZE,5
A36K2N527TXXJN,B0093H4WT6,5
A2QW4HHHC6XWH4,B00J4O1YBW,3
ACHTDPEQYSEQL,B0007SXHP0,3
A29JUMRL1US6YP,B002HWRJBM,5
AGJRUK27RBVYS,B003YKG2UK,5
A3N8O68DOEQ2FE,B000F0ELOG,5
AF6XT53C8AEQF,B000SMVQK8,5
A3UN4PJ3WDJCP1,B000I20AJ6,5
A1M4QC5BZDMBIZ,B000O8WE66,4
A1DE6YE8JPX2WW,B002NEG0VO,5
A14WN6LD12UZKD,B002OJN250,5
A1URXSRV6WDHVY,B000O8WE66,5
A2XHOLOLKGV1FE,B002XW44QY,5
A1F92EK0MUNOVR,B00G6CLN3Y,5
A1SHHQSPOWR00F,B000VY2BC0,3
AYS4UGU2YB0W4,B00FG38L16,5
A1727MM7Z05H9M,B0049P6OTI,5
A2M2LMZMDFI35Y,B0055QYKQO,5
A19FRW264WZTGP,B00AYUZARY,4
A245M6JE6I5B6O,B0049SCB2Y,5
A12E0Y0J6584RT,B001CHHVCU,4
AE88D7OM7YU99,B00FR6VL50,5
A3QJA5OHFXJ1JT,B00005T39Y,5
A17HMM1M7T9PJ1,B00DQZOD8Q,3
ABMNX856X89CS,B002Q8IHDQ,5
A3TBMGNSEQBWIL,B000LRMS66,5
A30U2QQN2FFHE9,B0021Y73W6,4
AEUI462Q96CLU,B001QUA6RA,5
A2HC9549CZAKNN,B00HR7FWUC,5
A1ZCSSCAGBCD49,B00BZC31WQ,5
A1O1ZU985GIN5T,B001L6LG5K,5
A3LGT6UZL99IW1,B001GS8FZ2,2
ASFP250F22MDZ,B0092MD8OW,3
A3FEGTOLCWXSV4,B00G6CLNCK,4
A2HRHF83I3NDGT,B000UD3NTC,5
A2ZMOCCPJWCIV5,B009SYZ8OC,5
AMRMK86X3PKXD,B004HKJTT2,5
A3HZANL0GB61U8,B00007M1TZ,5
A3CEUT263RNUDO,B005LIDN14,4
A3QZU3A1L17O3M,B000P1R9QM,2
A11KZ906QD08C5,B003GR6IUK,1
A2EW01G2LNJN06,B0041OYS36,5
A1T1YSCDW0PD25,B007SZ0EOW,5
A2U7CZX5IEUI0Y,B002HOPUPC,5
AVFJ327UXPXLF,B0095P2F1S,5
A5CDMTW6JKV5G,B001UEBN42,5
A2VSI9JA8Q1OPM,B000S5Q9CA,4
A2DCE0ENI3RZ29,B006EWUOL8,5
A16QODENBJVUI1,B002FU5QM0,5
A31COKWABW2WH2,B006ZBWV0K,5
AGATRDOFW48DK,B001U02JZ8,5
A2G5VVB795WPBC,B000083KIH,5
A2AW7N8CAP381R,B0000BZL1P,5
A3S5WYWYKSAI9C,B005X9XVNQ,3
A6FIAB28IS79,B00426C56U,5
AL9WKVMRI6GFB,B001NS828K,4
ANV2AKYYI04EU,B005KSAG3S,5
A3EVSZSUWFBCXP,B002RL875A,5
A1FCQI065T3HYH,B00829TIEK,5
A185O1MX1RP964,B008HK50ZA,5
A35N8F5V2PELR9,B00DTZYHX4,4
ASQ1EZGJX2YT8,B000HCT12O,5
A10PEXB6XAQ5XF,B009NUWRF4,3
A3CW0ZLUO5X2B1,B00CMJZAOI,5
A3LQQQTERW2XRP,B009A5204K,1
A31BUI0FVUHZ8R,B003OBUJIK,5
A22VNXHU6IZ5MT,B001OC6DCW,5
A3JU990UTN5RQP,B004FHO5Y6,5
A3NAS03A35FAQ3,B0039BPG1A,5
A1STRZJJCAV04A,B001TUYTZM,5
AJMT9QTS71UYR,B007ZZ6OW6,4
A32R9X6MNUK9NS,B00004Z5M1,5
ATXRV6Z3N08ZX,B007PTCFFW,4
A3CJOB7CHOSZUG,B005O81U9S,2
A1NRMTQ5SZPZA,B008MWBY6W,4
A2AG7SZRA78F04,B005CT56F8,5
A2ZGDHLJ85T6AD,B004FHO5Y6,5
ADPKRJ2BSFJ0I,B006K551WQ,5
A2LIPLT5LJTN5B,B002VPE1YS,5
A1SB9BNNGKNX2Z,B00CZ0T5NG,5
AQ2FC1DLKVD8H,B005KAK2FI,5
A27TN8D0CZ8LUY,B000EY5F5C,4
A3L12XQ9R21O44,B0097252UK,5
A1JE04PMENX23K,B009B0MZ1M,4
A3T3JW81QUXVSJ,B00A9NE84C,5
AVKXWBBVR4F8L,B00BSED7S4,5
A2W99QEPL45Z7D,B000ID7QNI,4
ALWDAFXI10T2J,B000ENUCR4,5
A22PKZZK5DSONS,B0038W0K1G,3
A20KR574KL69VT,B003PJI9II,2
A2YKWYC3WQJX5J,B00JEVHZHC,5
AIBRTGBN07D6A,B003YTROIU,4
A13T2XWEGL7DU7,B00005T406,1
A2IFN1FBRHOK7R,B00006JN3G,5
A186697K4XKXQL,B004YQX0SK,3
A3L9E0YI7C5G0W,B00081A2DQ,5
A2BLXHZADILNL3,B005Z5HT2M,5
A2W2ODLRQ2L8LE,B002BW6DBU,4
AGVWTYW0ULXHT,B005O88CY4,4
A14WN6LD12UZKD,B004PEIG12,5
A1GQRGB8FGSLIZ,B001GUPEMW,4
AZ24FJKEJNSDX,B0018P7WZ2,5
A3OXHLG6DIBRW8,B0044DEDC0,5
A3SGKKMNG4BD0X,B004YDUZ22,5
A141R97FHSSUQ0,B004ZMV2GA,4
A2IMLOJ2Z2QEU2,B008ULPA2O,3
A1GVV4ZICQK8XB,B0017U0WM8,5
APMYPD97EHUUZ,B00829TIEK,5
AQCJWSMSURQI2,B00EMHVVLY,4
AB7DR7FWLMGZ9,B00EL93M3S,5
A2ZY3S7SD3QO8Z,B002KC55OM,3
A3FOSLM5G1BO63,B000UKMZ94,5
A2F7CSE6KT7NI4,B000V1MLBE,5
A3NRIS6JOJ2R8K,B000FQ2JLW,5
A2G0RTP38IM7RR,B0002L5R78,4
A1TL1P030KYGAD,B000083KIH,5
A2X6J6AFLLYVXH,B0043EV20Q,4
A2KYRPDKVBI2R4,B00APP6694,5
A2LXX47A0KMJVX,B001FA1NZU,5
A3ER6ARJ23CIN8,B0051G5SBY,4
A2BH9DHKBIBDX3,B001OORMVQ,3
A11YIHB6IW352W,B007R1FH3K,5
ABIW740ZIEX6T,B0076AYNXM,5
A38RMU1Y5TDP9,B009X01C64,3
A1Y4EWMUTW73GD,B00889ST2G,5
A3V7D0LH8L7BG0,B000BKJZ9Q,4
ACBYRARB15WL7,B0015VW3BM,5
A3M1PLEYNDEYO8,B00BSEV682,5
A11F60W72FUBH8,B008I646WG,5
A36K2N527TXXJN,B000MX48VM,5
AYGDY7QQHFQCY,B00829THH8,4
APHXWZJ22M17M,B000ETXOC8,5
A1AAWWGOC8ZREP,B004SP0WAQ,3
A6VPK7X53QNAQ,B00CB2F65O,3
APP8XWYYV4PAA,B009SYZ8OC,5
A2LYY264P2R493,B00007GQLU,5
A2U6GHU2EMC5M5,B004H3XNB4,5
ADLVFFE4VBT8,B000HPV3RW,5
A1ILRPVVS0R7ED,B003ZSHNGS,5
A1EPXD0829IE73,B003IZFCFW,1
AZXFS8GCTSQ5R,B00DR0B7Y8,3
A1R6RKKE44AYA8,B000QUUFRW,5
A3137J8R82HOM0,B007YXA5TC,5
AGJHZ41VBGK51,B001S2PPT0,5
A3CG93783LP0FO,B00DIFIM36,4
A22CT4ZGGD2FJF,B003YKG2XM,4
A282GHZU48ONQZ,B009SK57HY,5
A1PVJICI412IN4,B001F42MKG,2
A3MQ15651KGVLJ,B006MB9AEI,5
A9DYWY9VOSP1P,B00B46XUQU,3
A2862MIILFPLMO,B00066IJPQ,5
AXOY9UHP9HJNX,B007Q45EF4,5
A1MGP4UXFC5S9J,B001196H3S,5
A32OJUBUBSTJ7S,B006QB1RPY,5
A1V7QD51WZSNDP,B0000AZK0D,5
A2SCWL7CTMKZTX,B0012GDOQS,3
A2H0T0PY5IMEFX,B005CWHZP4,1
A3SA7H4B87S4KW,B006W8U2MU,5
A3BVN2QBNPBHCR,B00J4O1YBW,5
A1LU5QIPA9RLP4,B002GYPS3M,4
A2NOIWPJDD7WIQ,B000HGIWN4,5
A116K49GU3QGW9,B001XURP7W,4
A3Q4TYJVAM4IRM,B005QUQP6W,2
AQJWVL7YBSMOL,B0097BEFYA,5
AKJHHD5VEH7VG,B007W66RCU,3
A3BKNXX8QFIXIV,B0035JJJQY,4
A3NCSQ3UE9X7U5,B003ELYQGG,5
A3V1DYN19UXF4F,B000HAOVGM,5
A1VPJT3BHZ9UAS,B008BDBPTS,4
AH8KXPIWHPMMR,B005ARQV6U,2
A2DXENZNO2JT4F,B007PTCFFW,4
A18U49406IPPIJ,B00AANMVNQ,5
A1PKXKC5V9M8Z1,B0019EHU8G,4
A1PUV4XTMT14L3,B003N8GVUY,2
A11KZ906QD08C5,B000JV9LUK,5
A12DQZKRKTNF5E,B009SYZ8OC,5
A1BJOHHLG0D965,B001TH7GUU,5
AGH2LG47Y3B1S,B009F1DYF8,2
A3NG7X4APIV649,B00829TIA4,1
A30HAGYXB3WZ1E,B002NU5O9C,3
A1RGK6Q5WUZUBA,B00BQ4F9ZA,5
AUXG2XAHOMG22,B0074BW614,5
A1KSNK256G46GX,B000FOYMKU,3
A2P1VACX5F87TR,B0090BSSZO,5
A10O7THJ2O20AG,B0012S4APK,5
A2BFRA0EY5SZRV,B00B0TMWTW,4
A10NMELR4KX0J6,B002MMY4WY,5
A1QJ10LEINDRWW,B0043VE29C,3
A2XSY4L7GDHV4W,B002FYL7PG,5
A2OTQMC69J8MUI,B008MDSWI4,5
A25FL6VLD7S23S,B00426C57O,5
ACISLJANCZZ6L,B002DN928S,5
AKKQ4Z9P5H0RT,B0037NYQ6Q,4
A4D5B7Q8A7PA6,B007XOQUY6,5
A2TM97N0X3DM7D,B002LITI8E,5
A2NNBXKXOGVNHK,B00COYOAYW,4
A3L9E0YI7C5G0W,B002NO7PWC,5
AEWYUPCNDV7HY,B0027VT6V4,3
AL5CUWBFBMWYQ,B00GDL2PPI,3
AKJV6HC44VD6I,B001AAVA08,1
A3OXHLG6DIBRW8,B005FDXZJU,5
A2Z9S2RQD542CP,B002K3Z3DO,5
A20EZ7E8WUH2GZ,B00AWKC0EC,4
A3G9FZJ3WMNHA4,B0007TOR08,5
A1IU7S4HCK1XK0,B0035JJJQY,2
A1O229NVVDJUX2,B00009XVCZ,4
ADLVFFE4VBT8,B005KELR3A,4
AYP0YPLSP9ISM,B00104XCVO,5
A10C5CJK1YKGV0,B0011FOOI2,4
A3M78605OXJY8P,B00DR0PDNE,5
A1I7FQ1M9VRL4Q,B007Q45EF4,5
A12R3YGEHW7D8G,B007WTAJTO,5
A6VPK7X53QNAQ,B007VL8Y5E,4
A1TPV4UQMV4WR2,B003XIJ566,5
AD0J5KK4WQXNS,B0001A06GW,2
AYGDY7QQHFQCY,B0036OR910,4
A1ZWKX2XRUHGYO,B004TLIVB6,5
A1IANEBSMVGHS9,B000OMKR8E,2
A3PWDPQ4B1S7G8,B000YZGCIU,4
AW6A4PPENVZY3,B0068INSUM,4
AU3GYRAKBUAEU,B006LW0W5Y,4
A2R38DKWTNO6TB,B00484IEJS,5
ARTA78TP6H73D,B003PL0AME,4
A3SQ3W73LZECJV,B00746W3HG,5
